#{"t_start": 1694684980.9117434, "env_id": null}
r,l,t
96.481613,149,837.008974
105.583032,149,837.777011
85.785117,149,838.515733
87.508851,149,839.509142
82.613777,149,840.30423
83.947906,149,841.064742
88.099926,149,841.846326
78.216288,149,842.623959
77.46434,149,843.368183
87.98147,149,844.162843
80.588866,149,845.019797
76.462727,149,845.785754
120.058363,149,846.581378
100.470113,149,847.379766
121.118164,149,848.123547
90.638215,149,848.94105
91.834978,149,849.815774
72.567854,149,850.692556
116.888778,149,851.522796
112.65483,149,852.262315
79.046633,149,853.004969
86.317369,149,853.846348
81.068113,149,854.646541
104.714881,149,855.544036
81.07555,149,856.305372
88.192071,149,857.133884
87.806113,149,857.970781
120.353336,149,858.772972
98.887529,149,859.569308
82.113099,149,860.41123
86.39648,149,861.167951
75.666121,149,861.9475
80.009237,149,862.708211
112.817299,149,863.425594
116.456443,149,864.268424
65.754083,149,865.052016
77.603559,149,865.871439
76.947782,149,866.61025
76.075666,149,867.446416
115.802006,149,868.304109
78.26605,149,869.102499
72.553549,149,869.843684
90.258979,149,870.620343
61.153165,149,871.460688
80.683151,149,872.228152
91.574154,149,873.074929
78.472789,149,874.008359
60.32545,149,874.806025
-18.847485,149,875.582739
73.53615,149,876.42484
-8622.133886,149,877.313765
84.368271,149,878.229123
73.305814,149,879.051779
114.705554,149,879.892227
100.34558,149,880.807414
108.801171,149,881.712835
113.752898,149,882.512451
94.591112,149,883.32928
94.017875,149,884.193733
106.908067,149,884.951255
112.504481,149,885.719961
116.324978,149,886.647949
97.733369,149,887.388529
117.588044,149,888.150279
110.346149,149,888.918819
116.600105,149,889.672528
-107.466763,149,890.401997
103.845933,149,891.16072
119.809277,149,891.918072
109.106164,149,892.737771
98.882131,149,893.559397
92.984643,149,894.378229
104.771256,149,895.121396
111.539681,149,895.88876
121.095492,149,896.75334
90.072053,149,897.472951
62.044651,149,898.235051
113.196091,149,899.012719
77.388012,149,899.824265
88.665992,149,900.632012
107.294537,149,901.349135
116.081325,149,902.171919
101.421007,149,902.991377
94.310755,149,903.754061
110.309446,149,904.626294
108.354045,149,905.536595
109.902647,149,906.34883
99.110354,149,907.143184
112.544973,149,907.958528
105.476579,149,908.930036
98.475989,149,909.680462
90.744855,149,910.441993
105.764868,149,911.186699
94.613794,149,911.937743
91.469532,149,912.723472
76.835827,149,913.516812
84.967791,149,914.295225
97.889928,149,915.129807
13.216815,149,915.933219
94.015253,149,916.686956
61.449761,96,917.369621
73.324523,149,917.903434
107.164678,149,918.600176
110.437929,149,919.343766
71.793397,149,920.084401
96.400246,149,920.826896
74.832458,149,921.557169
90.771359,149,922.273708
67.853041,149,922.997394
62.381778,149,923.707072
122.94694,149,924.4506
79.288081,149,925.182352
103.425267,149,925.958728
66.26432,149,926.748962
119.203488,149,927.500535
59.006131,149,928.268946
122.920441,149,929.05373
111.196981,149,929.841782
71.66694,149,930.558522
103.190616,149,931.308968
105.455609,149,932.060224
96.752814,149,932.778085
87.613723,149,933.521563
106.686803,149,934.278165
90.300532,149,935.041858
93.054016,149,935.799103
119.423716,149,936.545777
114.64821,149,937.377926
117.348354,149,938.134644
104.816334,149,938.937899
131.226272,149,939.686511
97.339918,149,940.43885
99.15799,149,941.215226
83.63816,149,941.977845
85.642724,149,942.744275
81.47982,149,943.534596
73.209902,149,944.37376
83.418875,149,945.184478
91.656958,149,945.970674
78.871959,149,946.709369
86.673403,149,947.464717
78.363113,149,948.225161
80.292753,149,949.081737
96.70328,149,949.929495
108.788761,149,950.68715
88.040287,149,951.482052
72.156181,149,952.227637
107.839166,149,953.010271
74.518638,149,953.792374
84.922193,149,954.592516
91.422051,149,955.369196
119.911801,149,956.141068
107.998487,149,956.936122
86.26774,149,957.748635
104.594736,149,958.533304
-2410.800991,149,959.38433
73.342255,149,960.160114
52.883591,149,960.92765
114.552635,149,961.736382
123.843271,149,962.536953
58.003615,149,963.3394
71.702236,149,964.194326
84.037913,149,964.972623
84.856049,149,965.757864
101.810624,149,966.533551
119.052889,149,967.30727
115.470539,149,968.188972
116.623524,149,969.020641
115.58466,149,969.840474
66.623873,149,970.742081
80.450683,149,971.634126
35.455738,35,972.305161
38.969678,38,972.503723
32.808869,37,972.691562
36.473235,39,972.884657
39.384738,149,973.203793
36.077803,37,973.883522
32.513351,35,974.064515
25.367092,33,974.253155
32.124777,37,974.432155
30.110608,36,974.618155
31.815923,35,974.799997
34.95787,36,974.984925
33.815715,43,975.191283
37.661662,149,975.511641
37.748304,42,976.247954
36.266501,149,976.581683
32.13306,35,977.267964
28.905257,35,977.465816
32.954731,35,977.644467
48.516856,149,977.922517
67.830125,149,978.701649
32.164782,37,979.428165
41.361425,49,979.620244
80.672444,149,979.933323
26.159295,149,980.688905
49.792468,149,981.449344
41.199906,149,982.334969
42.697726,149,983.140711
-187.168555,149,983.980529
54.285159,149,984.812409
93.508096,149,985.580851
93.385037,149,986.329633
104.024932,149,987.096544
44.486638,149,987.967088
88.12984,149,988.745406
99.212942,149,989.552445
98.741037,149,990.314704
101.214852,149,991.061202
42.100071,149,991.84936
82.434853,149,992.617492
79.587839,149,993.396852
72.597979,149,994.220094
115.14457,149,995.043065
126.729721,149,995.839949
78.958021,149,996.679735
70.191766,149,997.562636
80.432401,149,998.447581
108.356341,149,999.291477
103.624941,149,1000.191604
105.47923,149,1001.067115
82.648018,149,1001.888642
124.742604,149,1002.653978
114.739266,149,1003.437823
118.756371,149,1004.223838
75.140096,149,1005.010442
111.548349,149,1005.758041
103.57038,149,1006.536798
72.51791,149,1007.305112
101.644206,149,1008.081031
87.783501,149,1008.935394
134.675138,149,1009.705018
48.184268,149,1010.50701
107.393656,149,1011.305304
96.867783,149,1012.234866
58.953934,149,1013.065598
66.654812,149,1013.857922
104.356043,149,1014.64879
109.784601,149,1015.442446
98.490472,149,1016.238679
52.913693,149,1017.02458
92.353126,149,1017.812926
67.137975,149,1018.641504
118.782825,149,1019.437671
42.560355,149,1020.236873
51.139648,149,1021.068578
79.048265,149,1021.853775
50.624817,149,1022.666397
118.980238,149,1023.406814
99.816971,149,1024.226593
118.034346,149,1024.974078
82.493564,149,1025.792933
72.652905,149,1026.575442
127.429286,149,1027.353473
82.140002,149,1028.128103
118.693572,149,1028.947828
112.509581,149,1029.771785
84.009619,149,1030.622125
105.353009,149,1031.428133
120.202494,149,1032.293388
129.100327,149,1033.062884
121.076207,149,1033.870272
124.292938,149,1034.677172
88.678401,149,1035.509315
94.760835,149,1036.285674
96.968088,149,1037.060433
86.64196,149,1037.836882
69.548392,87,1038.558482
121.399303,149,1039.075751
92.559959,149,1039.886364
78.232055,149,1040.688075
112.13966,149,1041.494875
128.748851,149,1042.277026
108.037116,149,1043.074631
114.691199,149,1043.917882
121.568448,149,1044.715521
97.500941,149,1045.531256
105.327508,149,1046.382555
90.683737,149,1047.1622
106.565649,149,1047.954384
121.554169,149,1048.747004
114.278469,149,1049.587198
112.797436,149,1050.463379
116.716844,149,1051.292739
115.203089,149,1052.059316
110.564915,149,1052.858606
119.456038,149,1053.647156
128.01749,149,1054.417879
127.880684,149,1055.188872
116.311824,149,1055.966708
74.228059,149,1056.80695
108.828317,149,1057.684211
134.430288,149,1058.481193
130.120194,149,1059.327473
126.034615,149,1060.129639
30.306925,149,1061.0628
133.441693,149,1061.847978
133.80734,149,1062.64159
79.852878,149,1063.432385
135.086299,149,1064.200968
136.967641,149,1064.989082
131.68574,149,1065.75536
138.333446,149,1066.56257
137.163058,149,1067.371955
133.669878,149,1068.141555
131.135501,149,1068.949924
134.422302,149,1069.726527
135.336176,149,1070.494785
114.70442,149,1071.289015
122.935259,149,1072.074545
123.627906,149,1072.879722
129.52556,149,1073.702334
130.11021,149,1074.535951
128.114562,149,1075.350736
126.747519,149,1076.129368
33.273056,149,1076.927558
128.149225,149,1077.700252
128.483105,149,1078.450568
136.196502,149,1079.232634
130.227621,149,1080.033273
112.379191,149,1080.886667
133.634775,149,1081.656249
136.334065,149,1082.40989
127.697592,149,1083.148304
130.02958,149,1083.892632
131.651785,149,1084.651644
125.826783,149,1085.390569
109.764522,149,1086.123189
125.626589,149,1086.860523
130.315883,149,1087.603507
138.821808,149,1088.318485
122.426173,149,1089.142657
134.465211,149,1089.981963
141.408566,149,1090.729604
137.071483,149,1091.58491
144.09384,149,1092.489218
130.415135,149,1093.268338
134.388759,149,1094.040061
131.661737,149,1094.784639
111.489621,149,1095.586898
124.370387,149,1096.374075
107.01412,149,1097.11668
109.853315,149,1098.007274
117.923781,149,1098.82968
129.305665,149,1099.626262
104.656041,149,1100.384663
117.932604,149,1101.248187
131.601289,149,1102.09587
127.905769,149,1102.897914
119.459693,149,1103.771502
134.070288,149,1104.638845
37.697899,149,1105.495132
-72.314441,149,1106.349217
131.872405,149,1107.210411
137.24986,149,1107.996004
128.154372,149,1108.8393
114.241994,149,1109.617918
127.419659,149,1110.434094
122.844415,149,1111.22054
131.275216,149,1111.987051
115.938248,149,1112.753708
111.950284,149,1113.540942
109.788496,149,1114.377487
118.91073,149,1115.247922
109.618515,149,1116.107622
108.224689,149,1116.966708
107.42726,149,1117.847485
105.72924,149,1118.71068
9.058241,149,1119.517972
106.880886,149,1120.337855
110.602539,149,1121.089486
108.495145,149,1121.835187
129.842548,149,1122.583392
111.6419,149,1123.342793
89.703704,149,1124.227541
110.164593,149,1125.119309
124.81117,149,1126.001491
117.704165,149,1126.834061
111.592432,149,1127.686753
121.46707,149,1128.539088
122.630719,149,1129.359058
134.92695,149,1130.141667
128.898285,149,1130.887082
129.250768,149,1131.641649
135.420765,149,1132.406951
116.632929,149,1133.166481
128.679909,149,1133.950575
117.772644,149,1134.848148
102.919631,149,1135.670727
117.376954,149,1136.505869
92.160258,149,1137.388181
114.496302,149,1138.151752
126.714727,149,1138.990955
121.328909,149,1139.781516
113.847365,149,1140.648714
127.768562,149,1141.450104
129.782097,149,1142.311508
126.705679,149,1143.14885
125.763161,149,1143.986061
132.039495,149,1144.923596
122.345397,149,1145.801978
133.759195,149,1146.573603
112.780411,138,1147.380707
140.583313,149,1148.152294
121.00936,149,1149.055154
-63.051194,22,1149.866201
124.706587,149,1150.112126
117.161153,143,1150.980586
118.022529,149,1151.837629
92.746237,106,1152.655356
125.004544,149,1153.23869
120.434479,149,1154.015296
118.18765,132,1154.748299
129.176365,149,1155.393388
127.357759,149,1156.11599
118.960456,149,1156.840527
130.085365,149,1157.550146
128.34333,149,1158.283224
130.72737,149,1159.008891
111.638339,149,1159.743408
125.882413,149,1160.479715
130.260276,149,1161.227756
144.670013,149,1161.980377
139.560918,149,1162.703106
133.739475,149,1163.451518
133.626086,149,1164.191164
134.050404,149,1164.905549
132.424859,149,1165.649196
114.744305,149,1166.36863
134.384265,149,1167.082966
133.259337,149,1167.809404
142.680954,149,1168.5211
139.04181,149,1169.242588
132.714601,149,1169.95937
116.09232,144,1170.67306
130.497005,146,1171.376157
124.831254,149,1172.085782
116.178413,147,1172.810178
118.910215,149,1173.532945
123.727397,149,1174.260068
129.818077,149,1174.98277
123.924559,149,1175.699321
111.660409,149,1176.431277
122.012886,149,1177.15673
127.497183,149,1177.8889
125.199515,149,1178.60952
130.059776,149,1179.332749
124.975691,149,1180.051975
135.281286,149,1180.768733
109.903582,149,1181.501982
127.887026,149,1182.244499
118.248639,149,1182.98424
121.04124,149,1183.723885
126.047282,149,1184.604305
129.679641,149,1185.507894
112.792331,149,1186.309219
122.052732,149,1187.199312
-572.375694,149,1187.984935
123.399735,149,1188.744651
122.101861,149,1189.537933
-570.397857,149,1190.26729
130.075218,149,1191.096958
117.987131,149,1192.003362
136.779492,149,1192.898679
127.3681,149,1193.759348
130.577871,149,1194.605415
128.915562,149,1195.452182
121.616228,149,1196.230617
112.746147,149,1196.970439
120.004432,149,1197.71114
118.692823,149,1198.441384
119.989741,149,1199.193937
111.372797,149,1199.97612
130.261932,149,1200.747725
109.78935,149,1201.521121
117.344763,149,1202.285729
114.671479,149,1203.059308
125.121331,149,1203.827493
119.29525,149,1204.574209
133.865577,149,1205.336491
117.925818,149,1206.109075
124.392374,149,1206.879609
120.077398,149,1207.695204
90.63576,149,1208.490479
94.080305,149,1209.252772
99.639943,149,1210.113556
100.823987,149,1210.947831
107.851695,149,1211.737698
134.290522,149,1212.498887
110.755609,149,1213.241139
116.001109,149,1213.974888
96.000985,149,1214.722066
112.64934,149,1215.461323
94.607105,149,1216.222299
85.516085,149,1216.961926
92.976877,149,1217.740575
102.591374,149,1218.501742
80.25202,149,1219.244076
85.689636,149,1219.997717
99.624438,149,1220.743256
111.774671,149,1221.492638
111.964709,149,1222.231015
125.168298,149,1222.973684
83.609027,149,1223.725322
89.002354,149,1224.475769
91.699865,149,1225.236924
104.069661,149,1225.971534
110.807647,149,1226.711075
91.405441,149,1227.433359
114.506967,149,1228.156099
109.76241,149,1228.873591
112.705087,149,1229.587242
125.282439,149,1230.309498
103.726404,149,1231.043081
94.582966,149,1231.782801
97.414981,149,1232.518048
99.3955,149,1233.244422
96.069688,149,1233.973285
91.136237,149,1234.698958
111.758732,149,1235.441299
108.686993,149,1236.162964
122.526162,149,1236.902267
105.257717,149,1237.628975
92.035682,149,1238.385428
108.998349,149,1239.120605
119.871179,149,1239.87549
107.867548,149,1240.614141
117.728111,149,1241.372432
113.387157,149,1242.105115
105.642063,149,1242.830578
115.345271,149,1243.554801
104.351664,149,1244.298801
108.007876,149,1245.02449
130.067793,149,1245.765234
134.719966,149,1246.506478
133.974286,149,1247.289862
115.189632,149,1248.053485
116.862473,149,1248.806169
134.247802,149,1249.534814
124.729462,149,1250.285175
85.418151,149,1251.032815
101.402265,149,1251.788436
99.047974,149,1252.526898
113.146543,149,1253.282887
120.6335,149,1254.057441
128.846429,149,1254.80663
108.869003,149,1255.545484
98.924349,149,1256.321664
110.242495,149,1257.083442
138.173663,149,1257.833232
140.400653,149,1258.569834
141.882663,149,1259.320145
143.634932,149,1260.060564
142.246728,149,1260.806768
135.763061,149,1261.570372
137.964219,149,1262.332567
127.443825,149,1263.106898
137.086345,149,1263.892283
144.505071,149,1264.674164
140.898974,149,1265.48327
147.932966,149,1266.296523
136.793231,149,1267.089274
136.429541,149,1267.853791
137.97169,149,1268.603535
125.294491,149,1269.361897
130.302059,149,1270.139628
135.309438,149,1270.884082
140.156305,149,1271.648755
141.851147,149,1272.416898
139.114475,149,1273.199524
137.292696,149,1273.988914
134.352163,149,1274.771459
157.464905,149,1275.527728
147.776196,149,1276.301722
141.46152,149,1277.119406
145.15389,149,1278.05088
148.984979,149,1278.901124
136.740408,149,1279.832169
131.834653,149,1280.611628
131.16458,149,1281.376053
